filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000253485.jpg,296499,"{""width"":640,""height"":478}",9,5,"{""name"":""polygon"",""all_points_x"":[66.5,66.88,65.36,59.45,46.49,42.49,46.87,51.64,57.35,62.31,64.02,62.31,65.36,67.07],""all_points_y"":[263.6,268.17,272.17,272.17,266.65,262.45,255.02,252.16,251.97,252.16,254.83,256.55,260.93,263.41]}","{""category"":""cake""}"
000000253485.jpg,296499,"{""width"":640,""height"":478}",9,6,"{""name"":""polygon"",""all_points_x"":[78.03,73.27,81.71,85.18,97.08,101.2,100.76,97.3,84.74,80.2],""all_points_y"":[286.15,275.11,268.18,263.63,267.1,276.41,282.25,290.91,290.91,287.44]}","{""category"":""cake""}"
000000253485.jpg,296499,"{""width"":640,""height"":478}",9,7,"{""name"":""polygon"",""all_points_x"":[79.19,86.55,89.07,90.33,88.65,88.65,86.34,85.5,81.72,80.24,77.72,75.2,76.04,71,69.32,67.22,65.33,64.91,64.7,64.7,68.48,78.14],""all_points_y"":[241.88,231.38,224.86,221.5,219.4,212.89,210.37,207.64,207.64,208.27,207.22,208.27,210.16,211,212.89,213.73,216.25,218.77,220.45,239.99,240.83,241.67]}","{""category"":""cake""}"
000000253485.jpg,296499,"{""width"":640,""height"":478}",9,8,"{""name"":""polygon"",""all_points_x"":[129.6,103.23,94.44,99.1,131.67,158.04,179.76],""all_points_y"":[351.28,337.32,330.08,318.7,309.91,316.12,333.7]}","{""category"":""cake""}"
000000314112.jpg,136577,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[89.17,66.16,70.47,70.47,71.91,77.66,77.66,79.1,81.98,83.42,83.42,84.85,96.36,110.74,140.94,158.2,172.58,179.78,189.84,202.79,198.47,215.73,215.73,224.36,224.36,198.47,182.65,172.58,172.58,158.2,143.82,138.07,122.25,112.18,94.92],""all_points_y"":[540.76,523.51,503.37,473.17,460.22,455.91,428.58,409.89,404.13,376.81,346.61,343.73,314.97,299.15,297.71,309.21,340.85,381.12,401.26,415.64,442.97,442.97,467.42,504.81,533.57,536.45,527.82,501.93,460.22,424.27,442.97,477.48,487.55,481.8,486.11]}","{""category"":""cake""}"
000000469203.jpg,147556,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[67.17,62.04,66.15,70.25,80.52,80.52,100.02,125.69,145.19,147.24,150.32,154.43,169.83,174.96,183.17,195.49,202.68,198.57,200.62,210.89,215,217.05,221.16,191.39,167.78,85.65,85.65,61.01,55.88],""all_points_y"":[522.07,477.93,448.16,427.63,413.26,393.75,376.3,370.14,377.33,412.23,418.39,462.53,471.77,502.57,513.86,510.78,528.23,546.71,558,554.92,556.97,567.24,586.74,616.51,594.95,567.24,624.72,612.41,534.39]}","{""category"":""cake""}"
000000475398.jpg,156403,"{""width"":424,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[217.17,217.17,234.43,366.74,365.3,362.43],""all_points_y"":[350.48,338.98,275.7,290.08,354.8,370.62]}","{""category"":""cake""}"
000000479213.jpg,215534,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[243.27,333.55,348.21,372.13,412.26,481.71,491.74,497.14,511.03,512.57,538.81,561.96,565.04,555.01,504.06,486.62,495.04,501.05,499.85,496.84,492.63,490.23,485.42,480.01,471.59,466.78,466.18,464.37,462.57,466.18,469.18,467.38,458.36,440.33,432.51,427.1,427.1,374.19,288.21,254.55,249.13,240.72,240.72],""all_points_y"":[335.89,443.14,459.35,468.61,460.12,423.08,416.91,408.42,408.42,410.74,401.48,382.96,355.18,339.74,293.88,280.05,272.23,254.2,246.38,244.58,245.18,245.18,240.97,240.97,245.78,252.39,256.6,257.8,257.2,246.98,239.17,231.95,230.15,236.76,243.37,248.18,254.2,269.83,288.47,298.69,305.3,325.14,329.95]}","{""category"":""cake""}"
000000030549.jpg,219479,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[189.84,217.89,222.2,450.88,465.98,465.98,476.76,483.24,491.87,505.89,523.15,527.46,554.43,554.43,544.72,542.56,255.64,252.4,243.78,237.3,232.99,224.36,197.39,194.16,190.92,190.92,198.47,202.79,200.63,197.39],""all_points_y"":[422.65,294.29,292.13,293.21,301.84,309.39,315.87,315.87,319.1,333.12,329.89,323.42,433.44,452.85,463.64,474.43,474.43,466.88,462.56,458.25,456.09,455.01,459.33,460.4,450.7,446.38,436.67,429.12,424.81,421.57]}","{""category"":""cake""}"
000000155317.jpg,229238,"{""width"":612,""height"":612}",1,0,"{""name"":""polygon"",""all_points_x"":[75.64,60.51,70.14,93.52,108.65,119.65,155.41,253.05,342.44,389.2,511.6,540.49,567.99,567.99,590,567.99,413.96,162.28],""all_points_y"":[420.84,387.83,297.06,182.91,119.65,82.52,74.27,85.27,90.77,93.52,94.89,111.4,192.54,302.56,371.33,416.71,437.34,438.71]}","{""category"":""cake""}"
000000462466.jpg,171761,"{""width"":640,""height"":425}",1,0,"{""name"":""polygon"",""all_points_x"":[374.73,374.24,365,345.2,317.1,298.43,292.77,278.63,259.02,252.61,255.06,254.3,255.81,266.37,281.84,288.81,291.83,293.15,299.56,306.54,312.39,317.1,329.17,337.09,348.59,362.36,371.79],""all_points_y"":[253.83,264.57,269.47,274.38,287.01,291.54,293.99,285.69,272.68,266.27,263.63,254.58,251.75,248.17,244.96,242.89,241.75,237.61,235.53,234.4,235.15,233.08,231.01,231.01,237.98,244.96,248.54]}","{""category"":""cake""}"
000000009262.jpg,137074,"{""width"":640,""height"":459}",4,0,"{""name"":""polygon"",""all_points_x"":[186.77,184.44,184.01,185.07,188.25,202.02,208.59,214.1,216.43,216.22,216.65,219.4,221.94,224.06,225.76,225.55,218.13,207.96,204.14,200.75,191.85,186.34,186.34],""all_points_y"":[188.82,197.08,201.96,205.77,209.58,214.67,215.94,214.03,212.34,207.04,203.23,200.9,200.05,200.26,194.54,189.24,183.31,178.44,177.38,178.22,183.73,188.18,189.03]}","{""category"":""cake""}"
000000009262.jpg,137074,"{""width"":640,""height"":459}",4,1,"{""name"":""polygon"",""all_points_x"":[243.42,242.18,238.88,236.81,233.5,233.09,237.22,243.83,248.79,253.75,261.6,264.49,268.62,269.45,269.45,263.66,252.51,245.9,245.9],""all_points_y"":[176.96,174.9,169.53,166.22,160.02,155.48,153.41,153,151.35,149.69,148.46,149.28,158.78,169.53,172.42,173.66,175.72,174.9,175.31]}","{""category"":""cake""}"
000000009262.jpg,137074,"{""width"":640,""height"":459}",4,2,"{""name"":""polygon"",""all_points_x"":[286.13,313.55,312.36,293.28,271.82],""all_points_y"":[211.02,200.29,182.41,169.29,183.6]}","{""category"":""cake""}"
000000009262.jpg,137074,"{""width"":640,""height"":459}",4,3,"{""name"":""polygon"",""all_points_x"":[257.99,241.86,237.42,238.23,241.86,250.73,257.99,264.04,270.9,277.75,280.98,281.38,278.96,278.16,274.53,267.67,262.02,259.6],""all_points_y"":[196.01,202.87,204.08,227.47,231.5,233.52,235.13,235.53,232.71,227.47,224.64,220.21,210.93,204.88,203.67,200.04,197.62,195.61]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,0,"{""name"":""polygon"",""all_points_x"":[80.44,84.43,71.67,67.68,81.24,107.55,159.38,204.83,224.77,230.35,227.16,227.96,237.53,246.3,215.2,188.89,157.79,122.7,87.62],""all_points_y"":[283.49,318.57,324.95,369.6,391.93,408.67,407.88,399.11,394.32,380.77,352.86,348.07,354.45,302.62,285.08,277.11,272.32,275.51,277.11]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,1,"{""name"":""polygon"",""all_points_x"":[323.51,358.51,456.89,463.51,324.46],""all_points_y"":[268.65,365.14,340.54,257.3,266.76]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,2,"{""name"":""polygon"",""all_points_x"":[242.56,240.67,234.07,235.01,236.9,250.11,267.1,286.92,302.97,312.4,322.79,331.28,332.22,332.22,333.17,318.07,301.08,290.7,279.37,270.88,261.44,252.94,244.45,244.45],""all_points_y"":[261.44,251.06,240.67,234.07,231.24,226.52,223.69,218.97,218.97,218.97,218.02,224.63,235.01,243.51,246.34,256.72,267.1,270.88,271.82,278.43,279.37,279.37,277.48,270.88]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,3,"{""name"":""polygon"",""all_points_x"":[47.3,56.09,81.66,136.01,159.18,171.97,160.78,104.84,51.29],""all_points_y"":[266.11,229.35,212.57,226.95,228.55,246.13,270.91,275.7,266.11]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,4,"{""name"":""polygon"",""all_points_x"":[413.39,431.33,426.61,417.17,427.55,439.82,458.7,464.36,474.74,484.18,494.56,517.21,528.54,544.58,548.36,543.64,524.76,516.27,504,498.34,492.67,482.29,459.64,450.2,447.37,441.71,427.55,423.78,422.83],""all_points_y"":[242.56,224.63,215.19,219.91,213.3,211.42,216.13,216.13,208.58,202.92,201.98,212.36,222.74,233.12,235.01,244.45,257.66,266.16,275.6,285.03,285.98,284.09,275.6,267.1,262.38,255.78,251.06,244.45,240.67]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,5,"{""name"":""polygon"",""all_points_x"":[337.89,335.06,330.34,307.69,276.54,260.49,250.11,238.79,240.67,240.67,243.51,246.34,263.33,270.88,285.98,305.8,321.84,323.73],""all_points_y"":[321.84,355.82,371.87,386.02,387.91,391.69,382.25,370.92,352.99,341.66,320.9,309.57,291.64,277.48,278.43,288.81,292.58,294.47]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,6,"{""name"":""polygon"",""all_points_x"":[166.12,189.54,198.99,207.2,208.02,210.49,213.37,212.95,237.6,237.6,235.96,234.73,226.92,226.51,205.97,191.18,184.2,175.98,173.1],""all_points_y"":[259.65,269.1,262.94,263.76,266.63,266.22,272.8,273.21,275.26,266.63,252.67,243.22,238.7,236.23,232.54,231.71,233.36,239.11,244.45]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,7,"{""name"":""polygon"",""all_points_x"":[324.67,321.56,346.46,358.92,370.75,378.22,390.05,404.37,409.36,416.83,413.09,416.21,430.53,436.13,436.13],""all_points_y"":[266.22,256.88,249.41,246.92,246.92,241.31,240.07,231.97,231.35,234.46,238.82,243.18,250.65,259.37,259.37]}","{""category"":""cake""}"
000000185698.jpg,107469,"{""width"":640,""height"":420}",9,8,"{""name"":""polygon"",""all_points_x"":[68.9,24.54,16.99,11.33,20.76,28.31,50.97,76.45,81.17,81.17,83.06,70.79],""all_points_y"":[361.2,351.76,320.62,294.19,284.75,275.31,270.59,273.42,280.98,299.85,314.95,322.5]}","{""category"":""cake""}"
000000468203.jpg,81379,"{""width"":640,""height"":427}",5,0,"{""name"":""polygon"",""all_points_x"":[4.14,6.79,33.28,84.49,84.49,88.9,73.89,73.89,69.48,47.41,27.1,13.85,0,0.61,11.2],""all_points_y"":[329.15,329.15,319.44,335.33,344.16,366.24,372.42,411.27,409.5,413.03,395.38,411.27,400.67,330.04,324.74]}","{""category"":""cake""}"
000000468203.jpg,81379,"{""width"":640,""height"":427}",5,1,"{""name"":""polygon"",""all_points_x"":[83.07,123.5,181.52,208.77,207.89,204.37,105.04,76.03,70.76],""all_points_y"":[363.58,355.67,360.06,369.73,412.8,425.99,422.47,413.68,375.89]}","{""category"":""cake""}"
000000468203.jpg,81379,"{""width"":640,""height"":427}",5,2,"{""name"":""polygon"",""all_points_x"":[95.96,94.04,95.96,103.63,112.27,115.15,122.82,127.62,142.01,155.45,173.68,176.56,178.48,174.64,158.33,153.53,133.38,107.47,95.96],""all_points_y"":[329.13,320.49,317.61,310.89,310.89,307.06,299.38,294.58,288.82,295.54,302.26,304.18,316.65,322.41,331.04,332,333.92,337.76,332.96]}","{""category"":""cake""}"
000000468203.jpg,81379,"{""width"":640,""height"":427}",5,3,"{""name"":""polygon"",""all_points_x"":[196.39,208.93,223.78,236.32,236.32,227.5,225.18,230.75,240.03,243.75,214.03,206.6,207.07,201.5,210.78,198.71,188.5,181.07,193.14],""all_points_y"":[322.86,315.9,315.9,315.9,320.54,334.93,349.33,363.25,368.36,375.33,399.47,385.54,367.43,361.86,344.68,340.5,346.08,343.75,324.72]}","{""category"":""cake""}"
000000468203.jpg,81379,"{""width"":640,""height"":427}",5,4,"{""name"":""polygon"",""all_points_x"":[244,256.98,266.96,265.96,291.41,298.9,296.9,303.89,307.88,308.38,306.89,306.39,306.39,299.4,279.93,257.48,242,234.52,232.02,228.53,227.03,226.53,232.02],""all_points_y"":[372.65,376.15,383.14,389.12,382.64,375.15,371.16,365.17,363.67,358.18,354.19,349.2,349.2,317.75,313.76,315.26,321.75,323.74,329.23,336.72,346.2,355.19,363.67]}","{""category"":""cake""}"
000000392991.jpg,211125,"{""width"":479,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[61.84,34.52,34.52,43.15,60.4,110.74,302.02,395.51,427.15,438.65,451.6,451.6,431.46,412.76,385.44,360.99,333.66,320.72,281.89,227.24,192.72,168.27,148.13,110.74,77.66,61.84,51.78,51.78],""all_points_y"":[321.72,376.37,422.39,469.85,544.64,610.8,629.49,569.09,515.88,456.91,415.2,389.31,340.41,311.65,292.95,274.26,255.56,255.56,246.93,248.37,248.37,249.81,255.56,271.38,292.95,314.53,327.47,340.41]}","{""category"":""cake""}"
000000569103.jpg,255821,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[34.36,38.66,70.87,128.86,184.7,197.58,230.87,268.46,270.6,284.56,328.59,415.57,440.27,455.3,471.41,499.33,512.21,521.88,542.28,561.61,562.68,569.13,586.31,608.86,615.3,616.38,616.38,600.27,599.19,605.64,591.68,590.6,575.57,587.38,554.09,521.88,501.48,491.81,468.19,460.67,460.67,384.43,367.25,337.18,323.22,320,297.45,264.16,241.61,235.17,210.47,190.07,163.22,141.74,136.38,135.3,86.98,124.56,88.05,57.99,44.03,44.03,36.51],""all_points_y"":[91.99,59.78,44.74,39.37,25.41,15.75,21.12,21.12,27.56,13.6,3.94,2.86,23.27,24.34,37.23,55.48,70.51,84.47,97.36,109.17,128.5,131.72,117.76,149.98,174.68,204.74,232.66,233.74,243.4,254.14,279.91,312.13,333.6,342.19,346.49,342.19,354,361.52,355.08,357.23,367.96,387.29,388.37,396.96,402.33,415.21,416.29,413.06,425.95,430.25,434.54,433.47,432.39,428.1,419.51,395.88,398.03,375.48,283.13,187.56,136.02,103.8,86.62]}","{""category"":""cake""}"
000000381382.jpg,84822,"{""width"":640,""height"":426}",2,0,"{""name"":""polygon"",""all_points_x"":[249.46,270.57,282.08,290.72,304.15,320.46,328.14,331.01,339.65,342.53,338.69,346.36,374.19,379.95,407.77,425.04,433.68,443.27,446.15,431.76,434.64,502.76,521.95,535.38,544.01,562.24,570.88,576.64,578.55,576.64,573.76,565.12,559.36,552.65,557.45,565.12,574.72,582.39,589.11,545.93,535.38,528.66,528.66,524.82,509.47,458.62,357.88,336.77,295.51,264.81,220.68,220.68,223.55,224.51,230.27,249.46],""all_points_y"":[161.19,150.64,139.12,131.45,127.61,135.28,146.8,151.59,144.88,134.32,122.81,116.09,96.91,95.95,92.11,86.35,80.59,72.92,28.78,9.59,6.72,0.96,25.91,54.69,67.16,91.15,111.3,124.73,148.72,160.23,169.82,188.05,193.81,207.24,221.64,238.91,266.73,285.92,312.78,314.7,311.82,293.59,284,282.08,290.72,307.03,295.51,285.92,280.16,266.73,255.22,250.42,228.35,207.24,190.93,169.82]}","{""category"":""cake""}"
000000381382.jpg,84822,"{""width"":640,""height"":426}",2,1,"{""name"":""polygon"",""all_points_x"":[170.78,160.23,127.61,101.7,80.59,95.95,112.26,113.22,119.93,124.73,146.8,189.01,213,231.23,242.74,260.01,264.81,271.53,275.36,273.45,250.42,225.47,206.28],""all_points_y"":[179.9,166.47,165.51,153.03,152.07,130.97,109.86,85.87,64.76,37.9,22.55,16.79,10.07,34.06,54.21,61.89,84.91,108.9,123.29,140.56,148.24,153.99,163.59]}","{""category"":""cake""}"
000000416960.jpg,154476,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[611.6,601.89,602.97,613.75,609.44,559.82,538.25,523.15,499.42,485.39,455.19,434.7,399.1,379.69,363.51,339.78,311.73,297.71,277.21,266.43,247.01,228.67,217.89,196.31,172.58,162.88,134.83,121.89,93.84,74.43,62.56,62.56,44.22,45.3,51.78,56.09,62.56,62.56,69.03,69.03,73.35,74.43,90.61,154.25,199.55,247.01,258.88,277.21,277.21,317.12,351.64,355.96,369.98,377.53,405.57,402.34,408.81,420.67,431.46,432.54,443.33,444.4,458.43,460.58,483.24,506.97,519.91,530.7,537.17,541.48,552.27,561.98,566.29,566.29,577.08,610.52,611.6],""all_points_y"":[292.31,327.91,348.4,361.35,395.87,399.1,402.34,402.34,402.34,402.34,401.26,402.34,400.18,402.34,401.26,401.26,402.34,399.1,402.34,398.02,391.55,399.1,389.39,391.55,395.87,394.79,394.79,393.71,393.71,392.63,385.08,384,365.66,337.62,317.12,293.39,277.21,255.64,202.79,202.79,159.64,114.34,100.31,87.37,86.29,91.69,98.16,98.16,80.9,79.82,76.58,99.24,99.24,78.74,93.84,106.79,113.26,117.57,121.89,80.9,76.58,100.31,112.18,117.57,114.34,110.02,110.02,119.73,129.44,138.07,140.22,141.3,179.06,179.06,202.79,270.74,290.16]}","{""category"":""cake""}"
000000265611.jpg,138798,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[518.37,442.04,420.51,394.09,368.64,282.53,245.34,225.77,140.14,105.4,76.04,64.3,62.34,55.49,53.04,53.04,60.87,56.96,49.13,49.62,53.04,49.13,54.51,73.11,84.36,107.36,135.74,164.6,209.62,255.62,331.46,345.16,341.24,341.24,354.94,365.22,366.69,371.09,375.49,391.64,415.62,418.55,420.02,411,414.87,419.39,423.91,433.27,452.64,457.16,460.07,465.23,464.91,457.16,452,459.42,467.81,471.69,477.5,493.64,524.63,536.57,548.2,548.84,540.77,548.52,557.88,569.18,569.83,558.85,557.88,566.27,564.98,547.87,525.92],""all_points_y"":[371.62,418.1,430.33,431.8,422.02,395.1,376.51,371.62,345.2,332.96,321.71,310.94,300.67,293.82,263.97,252.23,231.19,188.13,118.65,107.88,100.05,84.89,73.14,68.74,61.89,52.1,38.89,26.17,11.98,10.02,20.79,22.26,28.62,34.49,36.93,52.1,76.08,77.06,94.18,98.1,103.48,86.35,72.16,65.93,54.95,51.4,42.36,40.1,40.75,47.85,51.72,61.09,68.51,74.32,105.63,112.41,115.96,121.13,124.04,126.94,133.4,148.25,182.47,234.44,258.65,263.17,267.04,268.98,279.96,297.07,314.5,321.28,333.54,351.62,369.7]}","{""category"":""cake""}"
000000576412.jpg,92977,"{""width"":640,""height"":427}",1,0,"{""name"":""polygon"",""all_points_x"":[43.18,297.46,353.11,409.73,559.42,607.4,568.05,318.57,75.8,10.56],""all_points_y"":[388.62,381.9,349.28,294.58,255.24,200.55,41.26,37.42,50.86,257.16]}","{""category"":""cake""}"
000000001180.jpg,119366,"{""width"":426,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[162.09,229.74,414.67,410.29,406.4,336.32,324.64,295.92,278.89,254.07,239.96,207.84,196.16,180.1,166.95,163.06],""all_points_y"":[444.73,499.24,456.89,452.51,436.94,403.36,401.41,402.39,406.77,410.17,414.07,420.39,423.8,423.31,429.15,441.32]}","{""category"":""cake""}"
000000288729.jpg,171653,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[38.92,4.32,25.95,86.49,80.72,7.21,4.32,10.09,80.72,175.86,266.67,281.08,281.08,309.91,318.56,312.79,351.71,387.75,412.25,446.85,467.03,467.03,436.76,468.47,480,478.56,478.56,307.03,54.77],""all_points_y"":[621.26,585.23,566.49,546.31,507.39,452.61,265.23,237.84,183.06,165.77,196.04,203.24,174.41,171.53,191.71,200.36,260.9,292.61,307.03,311.35,309.91,318.56,428.11,540.54,541.98,612.61,627.03,629.91,628.47]}","{""category"":""cake""}"
000000433652.jpg,110859,"{""width"":427,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[425.23,355.09,217.26,96.89,0,0,0,0,0,0,0.59,10.22,55.36,62.58,77.63,81.24,82.44,83.64,90.26,109.52,130.59,149.25,173.92,188.37,194.39,226.29,229.9,230.5,249.76,263,268.42,269.62,278.65,302.12,308.14,307.54,314.76,329.2,336.43,339.44,340.04,361.1,361.1,362.91,354.48,354.48,358.09,370.73,388.19,412.86,400.23,411.66,418.28,415.87,402.63,400.23,399.02,403.23,418.88,426.11,427,427],""all_points_y"":[487.93,640,640,640,640,486.93,366.55,246.18,126.41,37.33,36.73,37.94,83.68,92.7,104.14,104.14,75.25,58.4,45.76,39.74,38.54,43.95,55.39,64.42,59,62.61,80.07,83.07,74.05,71.04,78.86,78.26,63.21,51.18,42.15,36.73,34.93,35.53,40.94,44.56,44.56,43.35,43.95,51.18,61.41,66.82,66.82,65.62,64.42,74.05,87.89,94.51,98.12,116.78,135.44,143.26,165.53,189.61,188.4,182.98,260.02,380.4]}","{""category"":""cake""}"
000000013605.jpg,127967,"{""width"":500,""height"":332}",1,0,"{""name"":""polygon"",""all_points_x"":[1.49,79.08,401.38,499.87,500,303.65,3.73],""all_points_y"":[234.27,328.27,327.52,254.41,146.98,21.64,132.8]}","{""category"":""cake""}"
000000484457.jpg,86721,"{""width"":500,""height"":452}",1,0,"{""name"":""polygon"",""all_points_x"":[109.45,105.4,158.1,162.15,163.17,168.23,167.22,177.35,181.41,181.41,178.37,186.48,199.65,207.76,209.78,204.72,208.77,217.89,221.95,231.07,233.09,254.38,256.4,274.65,275.66,268.57,270.59,279.71,294.91,301,307.08,304.04,304.04,309.1,313.16,316.2,364.84,362.82,373.96,372.95,348.63,297.96,308.09,311.13,291.87,272.62,245.26,148.98,125.67,108.44,109.45,76.01],""all_points_y"":[293.9,238.16,214.85,168.23,157.09,156.07,109.45,103.37,90.2,66.89,50.67,43.58,50.67,42.57,30.4,18.24,14.19,26.35,50.67,51.69,75,75,61.82,58.78,70.94,82.09,97.29,95.26,106.41,101.35,107.43,119.59,169.25,173.3,196.61,217.89,237.15,277.69,283.77,288.83,295.93,330.39,340.52,362.82,353.7,347.61,362.82,317.21,330.39,336.47,302.01,287.82]}","{""category"":""cake""}"
000000452618.jpg,149048,"{""width"":480,""height"":640}",3,0,"{""name"":""polygon"",""all_points_x"":[295.05,226.33,224.26,226.75,229.64,235.03,258.62,263.17,269.8,271.45,277.66,284.29,285.94,299.6,302.5,302.5,302.91,303.33,301.67,299.19,297.95],""all_points_y"":[563.94,549.03,545.31,538.27,526.27,515.92,516.75,517.16,513.85,512.61,515.09,519.23,522.54,525.44,526.68,541.17,547.79,553.17,557.31,560.62,563.94]}","{""category"":""cake""}"
000000452618.jpg,149048,"{""width"":480,""height"":640}",3,1,"{""name"":""polygon"",""all_points_x"":[387.55,356.25,326.82,330.58,337.47,349.36,394.43,401.32,396.31,393.18],""all_points_y"":[544.66,537.15,530.26,483.31,472.04,468.91,477.68,481.43,519.62,544.03]}","{""category"":""cake""}"
000000452618.jpg,149048,"{""width"":480,""height"":640}",3,2,"{""name"":""polygon"",""all_points_x"":[368.32,368.54,366.1,370.97,392.44,414.35,426.53,422.54,417.23],""all_points_y"":[439.27,435.06,421.12,411.6,410.94,411.6,416.92,432.41,440.38]}","{""category"":""cake""}"
000000095620.jpg,130163,"{""width"":640,""height"":428}",1,0,"{""name"":""polygon"",""all_points_x"":[43.28,65.4,199.09,313.55,386.64,472.24,503.98,554.96,557.84,528.99,551.11,607.86,588.62,586.7,557.84,508.79,484.75,480.9,472.24,446.27,430.89,339.51,225.06,113.49,39.43],""all_points_y"":[276.04,402.99,362.6,367.41,409.73,411.65,422.23,419.34,406.84,386.64,381.83,400.11,371.25,322.2,304.89,276.04,239.49,212.56,180.82,170.24,105.8,88.49,96.18,134.65,258.72]}","{""category"":""cake""}"
000000519299.jpg,106656,"{""width"":640,""height"":448}",1,0,"{""name"":""polygon"",""all_points_x"":[311.85,311.85,299.05,251.35,157.09,88.44,50.04,27.93,34.91,132.65,231.56,273.45],""all_points_y"":[39.56,147.78,188.51,235.05,265.31,269.96,267.64,218.76,164.07,39.56,3.49,15.13]}","{""category"":""cake""}"
000000051376.jpg,214579,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[45.1,39.73,102.01,146.04,188.99,150.34,150.34,74.09],""all_points_y"":[133.36,100.07,0.2,7.72,38.86,115.1,122.62,135.5]}","{""category"":""cake""}"
000000460931.jpg,185779,"{""width"":612,""height"":612}",2,0,"{""name"":""polygon"",""all_points_x"":[139.01,166.2,192.54,213.78,210.38,175.54,154.3,135.61],""all_points_y"":[232.91,218.46,218.46,230.36,249.05,267.74,266.89,252.45]}","{""category"":""cake""}"
000000460931.jpg,185779,"{""width"":612,""height"":612}",2,1,"{""name"":""polygon"",""all_points_x"":[119.22,146.41,158.31,148.96,120.92,104.78,84.39,71.64],""all_points_y"":[251.01,259.5,277.35,290.94,299.44,300.29,294.34,263.75]}","{""category"":""cake""}"
000000205134.jpg,211952,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[60.44,39.98,40.58,42.39,48.4,58.64,59.84,67.06,75.49,74.29,78.5,103.78,141.09,163.96,178.41,183.22,188.04,189.24,201.28,206.7,206.09,217.53,223.55,223.55,217.53,175.4,111.6],""all_points_y"":[589.04,583.02,535.47,530.06,524.64,521.63,478.9,473.48,468.67,425.94,418.11,414.5,413.9,412.69,414.5,416.31,427.74,468.07,468.67,473.48,521.03,522.23,529.46,577.61,583.62,591.45,593.86]}","{""category"":""cake""}"
000000183715.jpg,262268,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[48.54,4.31,2.16,632.09,631.01,606.2,278.29,230.83,193.08,48.54,39.91],""all_points_y"":[58.25,218.97,465.98,474.61,78.74,56.09,49.62,49.62,49.62,51.78,83.06]}","{""category"":""cake""}"
000000429985.jpg,162637,"{""width"":640,""height"":424}",1,0,"{""name"":""polygon"",""all_points_x"":[279.26,292.48,310.86,335.36,354.38,380.5,396.94,409.2,405.65,402.1,398.56,395.01,394.36,386.63,380.18,376.63,359.22,345.36,324.4,312.15,303.12,299.25,291.19,284.42,282.16,284.42,280.87,279.26,279.26],""all_points_y"":[316.23,326.23,334.93,340.09,340.09,334.93,327.52,312.36,298.5,288.5,279.48,276.57,268.19,265.29,267.22,262.07,257.87,256.26,257.23,261.42,266.26,269.16,278.83,284.64,288.5,292.37,298.18,305.27,311.4]}","{""category"":""cake""}"
000000340642.jpg,232560,"{""width"":640,""height"":486}",1,0,"{""name"":""polygon"",""all_points_x"":[102.03,76.79,31.81,47.17,63.63,64.73,63.63,98.74,110.8,635.2,639.59,123.97,104.22],""all_points_y"":[439.65,355.17,211.46,126.99,100.66,68.84,50.19,30.44,1.92,1.92,480.24,479.14,440.75]}","{""category"":""cake""}"
000000147154.jpg,132372,"{""width"":500,""height"":332}",2,0,"{""name"":""polygon"",""all_points_x"":[277.36,281.61,286.36,289.59,295.37,292.31,276.85],""all_points_y"":[170.18,182.92,183.77,183.43,172.22,171.03,169.67]}","{""category"":""cake""}"
